SK_Day;Day;Month;Year;All
20040814;14/08/2004;2004-08;2004;ALL
20040815;15/08/2004;2004-08;2004;ALL
20040816;16/08/2004;2004-08;2004;ALL
20040817;17/08/2004;2004-08;2004;ALL
20040818;18/08/2004;2004-08;2004;ALL
20040819;19/08/2004;2004-08;2004;ALL
20040820;20/08/2004;2004-08;2004;ALL
20040821;21/08/2004;2004-08;2004;ALL
20040822;22/08/2004;2004-08;2004;ALL
20040823;23/08/2004;2004-08;2004;ALL
20040824;24/08/2004;2004-08;2004;ALL
20040825;25/08/2004;2004-08;2004;ALL
20040826;26/08/2004;2004-08;2004;ALL
20040827;27/08/2004;2004-08;2004;ALL
20040828;28/08/2004;2004-08;2004;ALL
20040829;29/08/2004;2004-08;2004;ALL
20040830;30/08/2004;2004-08;2004;ALL
20040831;31/08/2004;2004-08;2004;ALL
20040901;01/09/2004;2004-09;2004;ALL
20040902;02/09/2004;2004-09;2004;ALL
20040903;03/09/2004;2004-09;2004;ALL
20040904;04/09/2004;2004-09;2004;ALL
20040905;05/09/2004;2004-09;2004;ALL
20040906;06/09/2004;2004-09;2004;ALL
20040907;07/09/2004;2004-09;2004;ALL
20040908;08/09/2004;2004-09;2004;ALL
20040909;09/09/2004;2004-09;2004;ALL
20040910;10/09/2004;2004-09;2004;ALL
20040911;11/09/2004;2004-09;2004;ALL
20040912;12/09/2004;2004-09;2004;ALL
20040913;13/09/2004;2004-09;2004;ALL
20040914;14/09/2004;2004-09;2004;ALL
20040915;15/09/2004;2004-09;2004;ALL
20040916;16/09/2004;2004-09;2004;ALL
20040917;17/09/2004;2004-09;2004;ALL
20040918;18/09/2004;2004-09;2004;ALL
20040919;19/09/2004;2004-09;2004;ALL
20040920;20/09/2004;2004-09;2004;ALL
20040921;21/09/2004;2004-09;2004;ALL
20040922;22/09/2004;2004-09;2004;ALL
20040923;23/09/2004;2004-09;2004;ALL
20040924;24/09/2004;2004-09;2004;ALL
20040925;25/09/2004;2004-09;2004;ALL
20040926;26/09/2004;2004-09;2004;ALL
20040927;27/09/2004;2004-09;2004;ALL
20040928;28/09/2004;2004-09;2004;ALL
20040929;29/09/2004;2004-09;2004;ALL
20040930;30/09/2004;2004-09;2004;ALL
20041001;01/10/2004;2004-10;2004;ALL
20041002;02/10/2004;2004-10;2004;ALL
20041003;03/10/2004;2004-10;2004;ALL
20041004;04/10/2004;2004-10;2004;ALL
20041005;05/10/2004;2004-10;2004;ALL
20041006;06/10/2004;2004-10;2004;ALL
20041007;07/10/2004;2004-10;2004;ALL
20041008;08/10/2004;2004-10;2004;ALL
20041009;09/10/2004;2004-10;2004;ALL
20041010;10/10/2004;2004-10;2004;ALL
20041011;11/10/2004;2004-10;2004;ALL
20041012;12/10/2004;2004-10;2004;ALL
20041013;13/10/2004;2004-10;2004;ALL
20041014;14/10/2004;2004-10;2004;ALL
20041015;15/10/2004;2004-10;2004;ALL
20041016;16/10/2004;2004-10;2004;ALL
20041017;17/10/2004;2004-10;2004;ALL
20041018;18/10/2004;2004-10;2004;ALL
20041019;19/10/2004;2004-10;2004;ALL
20041020;20/10/2004;2004-10;2004;ALL
20041021;21/10/2004;2004-10;2004;ALL
20041022;22/10/2004;2004-10;2004;ALL
20041023;23/10/2004;2004-10;2004;ALL
20041024;24/10/2004;2004-10;2004;ALL
20041025;25/10/2004;2004-10;2004;ALL
20041026;26/10/2004;2004-10;2004;ALL
20041027;27/10/2004;2004-10;2004;ALL
20041028;28/10/2004;2004-10;2004;ALL
20041029;29/10/2004;2004-10;2004;ALL
20041030;30/10/2004;2004-10;2004;ALL
20041031;31/10/2004;2004-10;2004;ALL
20041101;01/11/2004;2004-11;2004;ALL
20041102;02/11/2004;2004-11;2004;ALL
20041103;03/11/2004;2004-11;2004;ALL
20041104;04/11/2004;2004-11;2004;ALL
20041105;05/11/2004;2004-11;2004;ALL
20041106;06/11/2004;2004-11;2004;ALL
20041107;07/11/2004;2004-11;2004;ALL
20041108;08/11/2004;2004-11;2004;ALL
20041109;09/11/2004;2004-11;2004;ALL
20041110;10/11/2004;2004-11;2004;ALL
20041111;11/11/2004;2004-11;2004;ALL
20041112;12/11/2004;2004-11;2004;ALL
20041113;13/11/2004;2004-11;2004;ALL
20041114;14/11/2004;2004-11;2004;ALL
20041115;15/11/2004;2004-11;2004;ALL
20041116;16/11/2004;2004-11;2004;ALL
20041117;17/11/2004;2004-11;2004;ALL
20041118;18/11/2004;2004-11;2004;ALL
20041119;19/11/2004;2004-11;2004;ALL
20041120;20/11/2004;2004-11;2004;ALL
20041121;21/11/2004;2004-11;2004;ALL
20041122;22/11/2004;2004-11;2004;ALL
20041123;23/11/2004;2004-11;2004;ALL
20041124;24/11/2004;2004-11;2004;ALL
20041125;25/11/2004;2004-11;2004;ALL
20041126;26/11/2004;2004-11;2004;ALL
20041127;27/11/2004;2004-11;2004;ALL
20041128;28/11/2004;2004-11;2004;ALL
20041129;29/11/2004;2004-11;2004;ALL
20041130;30/11/2004;2004-11;2004;ALL
20041201;01/12/2004;2004-12;2004;ALL
20041202;02/12/2004;2004-12;2004;ALL
20041203;03/12/2004;2004-12;2004;ALL
20041204;04/12/2004;2004-12;2004;ALL
20041205;05/12/2004;2004-12;2004;ALL
20041206;06/12/2004;2004-12;2004;ALL
20041207;07/12/2004;2004-12;2004;ALL
20041208;08/12/2004;2004-12;2004;ALL
20041209;09/12/2004;2004-12;2004;ALL
20041210;10/12/2004;2004-12;2004;ALL
20041211;11/12/2004;2004-12;2004;ALL
20041212;12/12/2004;2004-12;2004;ALL
20041213;13/12/2004;2004-12;2004;ALL
20041214;14/12/2004;2004-12;2004;ALL
20041215;15/12/2004;2004-12;2004;ALL
20041216;16/12/2004;2004-12;2004;ALL
20041217;17/12/2004;2004-12;2004;ALL
20041218;18/12/2004;2004-12;2004;ALL
20041219;19/12/2004;2004-12;2004;ALL
20041220;20/12/2004;2004-12;2004;ALL
20041221;21/12/2004;2004-12;2004;ALL
20041222;22/12/2004;2004-12;2004;ALL
20041223;23/12/2004;2004-12;2004;ALL
20041224;24/12/2004;2004-12;2004;ALL
20041225;25/12/2004;2004-12;2004;ALL
20041226;26/12/2004;2004-12;2004;ALL
20041227;27/12/2004;2004-12;2004;ALL
20041228;28/12/2004;2004-12;2004;ALL
20041229;29/12/2004;2004-12;2004;ALL
20041230;30/12/2004;2004-12;2004;ALL
20041231;31/12/2004;2004-12;2004;ALL
20050101;01/01/2005;2005-01;2005;ALL
20050102;02/01/2005;2005-01;2005;ALL
20050103;03/01/2005;2005-01;2005;ALL
20050104;04/01/2005;2005-01;2005;ALL
20050105;05/01/2005;2005-01;2005;ALL
20050106;06/01/2005;2005-01;2005;ALL
20050107;07/01/2005;2005-01;2005;ALL
20050108;08/01/2005;2005-01;2005;ALL
20050109;09/01/2005;2005-01;2005;ALL
20050110;10/01/2005;2005-01;2005;ALL
20050111;11/01/2005;2005-01;2005;ALL
20050112;12/01/2005;2005-01;2005;ALL
20050113;13/01/2005;2005-01;2005;ALL
20050114;14/01/2005;2005-01;2005;ALL
20050115;15/01/2005;2005-01;2005;ALL
20050116;16/01/2005;2005-01;2005;ALL
20050117;17/01/2005;2005-01;2005;ALL
20050118;18/01/2005;2005-01;2005;ALL
20050119;19/01/2005;2005-01;2005;ALL
20050120;20/01/2005;2005-01;2005;ALL
20050121;21/01/2005;2005-01;2005;ALL
20050122;22/01/2005;2005-01;2005;ALL
20050123;23/01/2005;2005-01;2005;ALL
20050124;24/01/2005;2005-01;2005;ALL
20050125;25/01/2005;2005-01;2005;ALL
20050126;26/01/2005;2005-01;2005;ALL
20050127;27/01/2005;2005-01;2005;ALL
20050128;28/01/2005;2005-01;2005;ALL
20050129;29/01/2005;2005-01;2005;ALL
20050130;30/01/2005;2005-01;2005;ALL
20050131;31/01/2005;2005-01;2005;ALL
20050201;01/02/2005;2005-02;2005;ALL
20050202;02/02/2005;2005-02;2005;ALL
20050203;03/02/2005;2005-02;2005;ALL
20050204;04/02/2005;2005-02;2005;ALL
20050205;05/02/2005;2005-02;2005;ALL
20050206;06/02/2005;2005-02;2005;ALL
20050207;07/02/2005;2005-02;2005;ALL
20050208;08/02/2005;2005-02;2005;ALL
20050209;09/02/2005;2005-02;2005;ALL
20050210;10/02/2005;2005-02;2005;ALL
20050211;11/02/2005;2005-02;2005;ALL
20050212;12/02/2005;2005-02;2005;ALL
20050213;13/02/2005;2005-02;2005;ALL
20050214;14/02/2005;2005-02;2005;ALL
20050215;15/02/2005;2005-02;2005;ALL
20050216;16/02/2005;2005-02;2005;ALL
20050217;17/02/2005;2005-02;2005;ALL
20050218;18/02/2005;2005-02;2005;ALL
20050219;19/02/2005;2005-02;2005;ALL
20050220;20/02/2005;2005-02;2005;ALL
20050221;21/02/2005;2005-02;2005;ALL
20050222;22/02/2005;2005-02;2005;ALL
20050223;23/02/2005;2005-02;2005;ALL
20050224;24/02/2005;2005-02;2005;ALL
20050225;25/02/2005;2005-02;2005;ALL
20050226;26/02/2005;2005-02;2005;ALL
20050227;27/02/2005;2005-02;2005;ALL
20050228;28/02/2005;2005-02;2005;ALL
20050301;01/03/2005;2005-03;2005;ALL
20050302;02/03/2005;2005-03;2005;ALL
20050303;03/03/2005;2005-03;2005;ALL
20050304;04/03/2005;2005-03;2005;ALL
20050305;05/03/2005;2005-03;2005;ALL
20050306;06/03/2005;2005-03;2005;ALL
20050307;07/03/2005;2005-03;2005;ALL
20050308;08/03/2005;2005-03;2005;ALL
20050309;09/03/2005;2005-03;2005;ALL
20050310;10/03/2005;2005-03;2005;ALL
20050311;11/03/2005;2005-03;2005;ALL
20050312;12/03/2005;2005-03;2005;ALL
20050313;13/03/2005;2005-03;2005;ALL
20050314;14/03/2005;2005-03;2005;ALL
20050315;15/03/2005;2005-03;2005;ALL
20050316;16/03/2005;2005-03;2005;ALL
20050317;17/03/2005;2005-03;2005;ALL
20050318;18/03/2005;2005-03;2005;ALL
20050319;19/03/2005;2005-03;2005;ALL
20050320;20/03/2005;2005-03;2005;ALL
20050321;21/03/2005;2005-03;2005;ALL
20050322;22/03/2005;2005-03;2005;ALL
20050323;23/03/2005;2005-03;2005;ALL
20050324;24/03/2005;2005-03;2005;ALL
20050325;25/03/2005;2005-03;2005;ALL
20050326;26/03/2005;2005-03;2005;ALL
20050327;27/03/2005;2005-03;2005;ALL
20050328;28/03/2005;2005-03;2005;ALL
20050329;29/03/2005;2005-03;2005;ALL
20050330;30/03/2005;2005-03;2005;ALL
20050331;31/03/2005;2005-03;2005;ALL
20050401;01/04/2005;2005-04;2005;ALL
20050402;02/04/2005;2005-04;2005;ALL
20050403;03/04/2005;2005-04;2005;ALL
20050404;04/04/2005;2005-04;2005;ALL
20050405;05/04/2005;2005-04;2005;ALL
20050406;06/04/2005;2005-04;2005;ALL
20050407;07/04/2005;2005-04;2005;ALL
20050408;08/04/2005;2005-04;2005;ALL
20050409;09/04/2005;2005-04;2005;ALL
20050410;10/04/2005;2005-04;2005;ALL
20050411;11/04/2005;2005-04;2005;ALL
20050412;12/04/2005;2005-04;2005;ALL
20050413;13/04/2005;2005-04;2005;ALL
20050414;14/04/2005;2005-04;2005;ALL
20050415;15/04/2005;2005-04;2005;ALL
20050416;16/04/2005;2005-04;2005;ALL
20050417;17/04/2005;2005-04;2005;ALL
20050418;18/04/2005;2005-04;2005;ALL
20050419;19/04/2005;2005-04;2005;ALL
20050420;20/04/2005;2005-04;2005;ALL
20050421;21/04/2005;2005-04;2005;ALL
20050422;22/04/2005;2005-04;2005;ALL
20050423;23/04/2005;2005-04;2005;ALL
20050424;24/04/2005;2005-04;2005;ALL
20050425;25/04/2005;2005-04;2005;ALL
20050426;26/04/2005;2005-04;2005;ALL
20050427;27/04/2005;2005-04;2005;ALL
20050428;28/04/2005;2005-04;2005;ALL
20050429;29/04/2005;2005-04;2005;ALL
20050430;30/04/2005;2005-04;2005;ALL
20050501;01/05/2005;2005-05;2005;ALL
20050502;02/05/2005;2005-05;2005;ALL
20050503;03/05/2005;2005-05;2005;ALL
20050504;04/05/2005;2005-05;2005;ALL
20050505;05/05/2005;2005-05;2005;ALL
20050506;06/05/2005;2005-05;2005;ALL
20050507;07/05/2005;2005-05;2005;ALL
20050508;08/05/2005;2005-05;2005;ALL
20050509;09/05/2005;2005-05;2005;ALL
20050510;10/05/2005;2005-05;2005;ALL
20050511;11/05/2005;2005-05;2005;ALL
20050512;12/05/2005;2005-05;2005;ALL
20050513;13/05/2005;2005-05;2005;ALL
20050514;14/05/2005;2005-05;2005;ALL
20050515;15/05/2005;2005-05;2005;ALL
20050516;16/05/2005;2005-05;2005;ALL
20050517;17/05/2005;2005-05;2005;ALL
20050518;18/05/2005;2005-05;2005;ALL
20050519;19/05/2005;2005-05;2005;ALL
20050520;20/05/2005;2005-05;2005;ALL
20050521;21/05/2005;2005-05;2005;ALL
20050522;22/05/2005;2005-05;2005;ALL
20050523;23/05/2005;2005-05;2005;ALL
20050524;24/05/2005;2005-05;2005;ALL
20050525;25/05/2005;2005-05;2005;ALL
20050526;26/05/2005;2005-05;2005;ALL
20050527;27/05/2005;2005-05;2005;ALL
20050528;28/05/2005;2005-05;2005;ALL
20050529;29/05/2005;2005-05;2005;ALL
20050530;30/05/2005;2005-05;2005;ALL
20050531;31/05/2005;2005-05;2005;ALL
20050601;01/06/2005;2005-06;2005;ALL
20050602;02/06/2005;2005-06;2005;ALL
20050603;03/06/2005;2005-06;2005;ALL
20050604;04/06/2005;2005-06;2005;ALL
20050605;05/06/2005;2005-06;2005;ALL
20050606;06/06/2005;2005-06;2005;ALL
20050607;07/06/2005;2005-06;2005;ALL
20050608;08/06/2005;2005-06;2005;ALL
20050609;09/06/2005;2005-06;2005;ALL
20050610;10/06/2005;2005-06;2005;ALL
20050611;11/06/2005;2005-06;2005;ALL
20050612;12/06/2005;2005-06;2005;ALL
20050613;13/06/2005;2005-06;2005;ALL
20050614;14/06/2005;2005-06;2005;ALL
20050615;15/06/2005;2005-06;2005;ALL
20050616;16/06/2005;2005-06;2005;ALL
20050617;17/06/2005;2005-06;2005;ALL
20050618;18/06/2005;2005-06;2005;ALL
20050619;19/06/2005;2005-06;2005;ALL
20050620;20/06/2005;2005-06;2005;ALL
20050621;21/06/2005;2005-06;2005;ALL
20050622;22/06/2005;2005-06;2005;ALL
20050623;23/06/2005;2005-06;2005;ALL
20050624;24/06/2005;2005-06;2005;ALL
20050625;25/06/2005;2005-06;2005;ALL
20050626;26/06/2005;2005-06;2005;ALL
20050627;27/06/2005;2005-06;2005;ALL
20050628;28/06/2005;2005-06;2005;ALL
20050629;29/06/2005;2005-06;2005;ALL
20050630;30/06/2005;2005-06;2005;ALL
20050701;01/07/2005;2005-07;2005;ALL
20050702;02/07/2005;2005-07;2005;ALL
20050703;03/07/2005;2005-07;2005;ALL
20050704;04/07/2005;2005-07;2005;ALL
20050705;05/07/2005;2005-07;2005;ALL
20050706;06/07/2005;2005-07;2005;ALL
20050707;07/07/2005;2005-07;2005;ALL
20050708;08/07/2005;2005-07;2005;ALL
20050709;09/07/2005;2005-07;2005;ALL
20050710;10/07/2005;2005-07;2005;ALL
20050711;11/07/2005;2005-07;2005;ALL
20050712;12/07/2005;2005-07;2005;ALL
20050713;13/07/2005;2005-07;2005;ALL
20050714;14/07/2005;2005-07;2005;ALL
20050715;15/07/2005;2005-07;2005;ALL
20050716;16/07/2005;2005-07;2005;ALL
20050717;17/07/2005;2005-07;2005;ALL
20050718;18/07/2005;2005-07;2005;ALL
20050719;19/07/2005;2005-07;2005;ALL
20050720;20/07/2005;2005-07;2005;ALL
20050721;21/07/2005;2005-07;2005;ALL
20050722;22/07/2005;2005-07;2005;ALL
20050723;23/07/2005;2005-07;2005;ALL
20050724;24/07/2005;2005-07;2005;ALL
20050725;25/07/2005;2005-07;2005;ALL
20050726;26/07/2005;2005-07;2005;ALL
20050727;27/07/2005;2005-07;2005;ALL
20050728;28/07/2005;2005-07;2005;ALL
20050729;29/07/2005;2005-07;2005;ALL
20050730;30/07/2005;2005-07;2005;ALL
20050731;31/07/2005;2005-07;2005;ALL
20050801;01/08/2005;2005-08;2005;ALL
20050802;02/08/2005;2005-08;2005;ALL
20050803;03/08/2005;2005-08;2005;ALL
20050804;04/08/2005;2005-08;2005;ALL
20050805;05/08/2005;2005-08;2005;ALL
20050806;06/08/2005;2005-08;2005;ALL
20050807;07/08/2005;2005-08;2005;ALL
20050808;08/08/2005;2005-08;2005;ALL
20050809;09/08/2005;2005-08;2005;ALL
20050810;10/08/2005;2005-08;2005;ALL
20050811;11/08/2005;2005-08;2005;ALL
20050812;12/08/2005;2005-08;2005;ALL
20050813;13/08/2005;2005-08;2005;ALL
20050814;14/08/2005;2005-08;2005;ALL
20050815;15/08/2005;2005-08;2005;ALL
20050816;16/08/2005;2005-08;2005;ALL
20050817;17/08/2005;2005-08;2005;ALL
20050818;18/08/2005;2005-08;2005;ALL
20050819;19/08/2005;2005-08;2005;ALL
20050820;20/08/2005;2005-08;2005;ALL
20050821;21/08/2005;2005-08;2005;ALL
20050822;22/08/2005;2005-08;2005;ALL
20050823;23/08/2005;2005-08;2005;ALL
20050824;24/08/2005;2005-08;2005;ALL
20050825;25/08/2005;2005-08;2005;ALL
20050826;26/08/2005;2005-08;2005;ALL
20050827;27/08/2005;2005-08;2005;ALL
20050828;28/08/2005;2005-08;2005;ALL
20050829;29/08/2005;2005-08;2005;ALL
20050830;30/08/2005;2005-08;2005;ALL
20050831;31/08/2005;2005-08;2005;ALL
20050901;01/09/2005;2005-09;2005;ALL
20050902;02/09/2005;2005-09;2005;ALL
20050903;03/09/2005;2005-09;2005;ALL
20050904;04/09/2005;2005-09;2005;ALL
20050905;05/09/2005;2005-09;2005;ALL
20050906;06/09/2005;2005-09;2005;ALL
20050907;07/09/2005;2005-09;2005;ALL
20050908;08/09/2005;2005-09;2005;ALL
20050909;09/09/2005;2005-09;2005;ALL
20050910;10/09/2005;2005-09;2005;ALL
20050911;11/09/2005;2005-09;2005;ALL
20050912;12/09/2005;2005-09;2005;ALL
20050913;13/09/2005;2005-09;2005;ALL
20050914;14/09/2005;2005-09;2005;ALL
20050915;15/09/2005;2005-09;2005;ALL
20050916;16/09/2005;2005-09;2005;ALL
20050917;17/09/2005;2005-09;2005;ALL
20050918;18/09/2005;2005-09;2005;ALL
20050919;19/09/2005;2005-09;2005;ALL
20050920;20/09/2005;2005-09;2005;ALL
20050921;21/09/2005;2005-09;2005;ALL
20050922;22/09/2005;2005-09;2005;ALL
20050923;23/09/2005;2005-09;2005;ALL
20050924;24/09/2005;2005-09;2005;ALL
20050925;25/09/2005;2005-09;2005;ALL
20050926;26/09/2005;2005-09;2005;ALL
20050927;27/09/2005;2005-09;2005;ALL
20050928;28/09/2005;2005-09;2005;ALL
20050929;29/09/2005;2005-09;2005;ALL
20050930;30/09/2005;2005-09;2005;ALL
20051001;01/10/2005;2005-10;2005;ALL
20051002;02/10/2005;2005-10;2005;ALL
20051003;03/10/2005;2005-10;2005;ALL
20051004;04/10/2005;2005-10;2005;ALL
20051005;05/10/2005;2005-10;2005;ALL
20051006;06/10/2005;2005-10;2005;ALL
20051007;07/10/2005;2005-10;2005;ALL
20051008;08/10/2005;2005-10;2005;ALL
20051009;09/10/2005;2005-10;2005;ALL
20051010;10/10/2005;2005-10;2005;ALL
20051011;11/10/2005;2005-10;2005;ALL
20051012;12/10/2005;2005-10;2005;ALL
20051013;13/10/2005;2005-10;2005;ALL
20051014;14/10/2005;2005-10;2005;ALL
20051015;15/10/2005;2005-10;2005;ALL
20051016;16/10/2005;2005-10;2005;ALL
20051017;17/10/2005;2005-10;2005;ALL
20051018;18/10/2005;2005-10;2005;ALL
20051019;19/10/2005;2005-10;2005;ALL
20051020;20/10/2005;2005-10;2005;ALL
20051021;21/10/2005;2005-10;2005;ALL
20051022;22/10/2005;2005-10;2005;ALL
20051023;23/10/2005;2005-10;2005;ALL
20051024;24/10/2005;2005-10;2005;ALL
20051025;25/10/2005;2005-10;2005;ALL
20051026;26/10/2005;2005-10;2005;ALL
20051027;27/10/2005;2005-10;2005;ALL
20051028;28/10/2005;2005-10;2005;ALL
20051029;29/10/2005;2005-10;2005;ALL
20051030;30/10/2005;2005-10;2005;ALL
20051031;31/10/2005;2005-10;2005;ALL
20051101;01/11/2005;2005-11;2005;ALL
20051102;02/11/2005;2005-11;2005;ALL
20051103;03/11/2005;2005-11;2005;ALL
20051104;04/11/2005;2005-11;2005;ALL
20051105;05/11/2005;2005-11;2005;ALL
20051106;06/11/2005;2005-11;2005;ALL
20051107;07/11/2005;2005-11;2005;ALL
20051108;08/11/2005;2005-11;2005;ALL
20051109;09/11/2005;2005-11;2005;ALL
20051110;10/11/2005;2005-11;2005;ALL
20051111;11/11/2005;2005-11;2005;ALL
20051112;12/11/2005;2005-11;2005;ALL
20051113;13/11/2005;2005-11;2005;ALL
20051114;14/11/2005;2005-11;2005;ALL
20051115;15/11/2005;2005-11;2005;ALL
20051116;16/11/2005;2005-11;2005;ALL
20051117;17/11/2005;2005-11;2005;ALL
20051118;18/11/2005;2005-11;2005;ALL
20051119;19/11/2005;2005-11;2005;ALL
20051120;20/11/2005;2005-11;2005;ALL
20051121;21/11/2005;2005-11;2005;ALL
20051122;22/11/2005;2005-11;2005;ALL
20051123;23/11/2005;2005-11;2005;ALL
20051124;24/11/2005;2005-11;2005;ALL
20051125;25/11/2005;2005-11;2005;ALL
20051126;26/11/2005;2005-11;2005;ALL
20051127;27/11/2005;2005-11;2005;ALL
20051128;28/11/2005;2005-11;2005;ALL
20051129;29/11/2005;2005-11;2005;ALL
20051130;30/11/2005;2005-11;2005;ALL
20051201;01/12/2005;2005-12;2005;ALL
20051202;02/12/2005;2005-12;2005;ALL
20051203;03/12/2005;2005-12;2005;ALL
20051204;04/12/2005;2005-12;2005;ALL
20051205;05/12/2005;2005-12;2005;ALL
20051206;06/12/2005;2005-12;2005;ALL
20051207;07/12/2005;2005-12;2005;ALL
20051208;08/12/2005;2005-12;2005;ALL
20051209;09/12/2005;2005-12;2005;ALL
20051210;10/12/2005;2005-12;2005;ALL
20051211;11/12/2005;2005-12;2005;ALL
20051212;12/12/2005;2005-12;2005;ALL
20051213;13/12/2005;2005-12;2005;ALL
20051214;14/12/2005;2005-12;2005;ALL
20051215;15/12/2005;2005-12;2005;ALL
20051216;16/12/2005;2005-12;2005;ALL
20051217;17/12/2005;2005-12;2005;ALL
20051218;18/12/2005;2005-12;2005;ALL
20051219;19/12/2005;2005-12;2005;ALL
20051220;20/12/2005;2005-12;2005;ALL
20051221;21/12/2005;2005-12;2005;ALL
20051222;22/12/2005;2005-12;2005;ALL
20051223;23/12/2005;2005-12;2005;ALL
20051224;24/12/2005;2005-12;2005;ALL
20051225;25/12/2005;2005-12;2005;ALL
20051226;26/12/2005;2005-12;2005;ALL
20051227;27/12/2005;2005-12;2005;ALL
20051228;28/12/2005;2005-12;2005;ALL
20051229;29/12/2005;2005-12;2005;ALL
20051230;30/12/2005;2005-12;2005;ALL
20051231;31/12/2005;2005-12;2005;ALL
20060101;01/01/2006;2006-01;2006;ALL
20060102;02/01/2006;2006-01;2006;ALL
20060103;03/01/2006;2006-01;2006;ALL
20060104;04/01/2006;2006-01;2006;ALL
20060105;05/01/2006;2006-01;2006;ALL
20060106;06/01/2006;2006-01;2006;ALL
20060107;07/01/2006;2006-01;2006;ALL
20060108;08/01/2006;2006-01;2006;ALL
20060109;09/01/2006;2006-01;2006;ALL
20060110;10/01/2006;2006-01;2006;ALL
20060111;11/01/2006;2006-01;2006;ALL
20060112;12/01/2006;2006-01;2006;ALL
20060113;13/01/2006;2006-01;2006;ALL
20060114;14/01/2006;2006-01;2006;ALL
20060115;15/01/2006;2006-01;2006;ALL
20060116;16/01/2006;2006-01;2006;ALL
20060117;17/01/2006;2006-01;2006;ALL
20060118;18/01/2006;2006-01;2006;ALL
20060119;19/01/2006;2006-01;2006;ALL
20060120;20/01/2006;2006-01;2006;ALL
20060121;21/01/2006;2006-01;2006;ALL
20060122;22/01/2006;2006-01;2006;ALL
20060123;23/01/2006;2006-01;2006;ALL
20060124;24/01/2006;2006-01;2006;ALL
20060125;25/01/2006;2006-01;2006;ALL
20060126;26/01/2006;2006-01;2006;ALL
20060127;27/01/2006;2006-01;2006;ALL
20060128;28/01/2006;2006-01;2006;ALL
20060129;29/01/2006;2006-01;2006;ALL
20060130;30/01/2006;2006-01;2006;ALL
20060131;31/01/2006;2006-01;2006;ALL
20060201;01/02/2006;2006-02;2006;ALL
20060202;02/02/2006;2006-02;2006;ALL
20060203;03/02/2006;2006-02;2006;ALL
20060204;04/02/2006;2006-02;2006;ALL
20060205;05/02/2006;2006-02;2006;ALL
20060206;06/02/2006;2006-02;2006;ALL
20060207;07/02/2006;2006-02;2006;ALL
20060208;08/02/2006;2006-02;2006;ALL
20060209;09/02/2006;2006-02;2006;ALL
20060210;10/02/2006;2006-02;2006;ALL
20060211;11/02/2006;2006-02;2006;ALL
20060212;12/02/2006;2006-02;2006;ALL
20060213;13/02/2006;2006-02;2006;ALL
20060214;14/02/2006;2006-02;2006;ALL
20060215;15/02/2006;2006-02;2006;ALL
20060216;16/02/2006;2006-02;2006;ALL
20060217;17/02/2006;2006-02;2006;ALL
20060218;18/02/2006;2006-02;2006;ALL
20060219;19/02/2006;2006-02;2006;ALL
20060220;20/02/2006;2006-02;2006;ALL
20060221;21/02/2006;2006-02;2006;ALL
20060222;22/02/2006;2006-02;2006;ALL
20060223;23/02/2006;2006-02;2006;ALL
20060224;24/02/2006;2006-02;2006;ALL
20060225;25/02/2006;2006-02;2006;ALL
20060226;26/02/2006;2006-02;2006;ALL
20060227;27/02/2006;2006-02;2006;ALL
20060228;28/02/2006;2006-02;2006;ALL
20060301;01/03/2006;2006-03;2006;ALL
20060302;02/03/2006;2006-03;2006;ALL
20060303;03/03/2006;2006-03;2006;ALL
20060304;04/03/2006;2006-03;2006;ALL
20060305;05/03/2006;2006-03;2006;ALL
20060306;06/03/2006;2006-03;2006;ALL
20060307;07/03/2006;2006-03;2006;ALL
20060308;08/03/2006;2006-03;2006;ALL
20060309;09/03/2006;2006-03;2006;ALL
20060310;10/03/2006;2006-03;2006;ALL
20060311;11/03/2006;2006-03;2006;ALL
20060312;12/03/2006;2006-03;2006;ALL
20060313;13/03/2006;2006-03;2006;ALL
20060314;14/03/2006;2006-03;2006;ALL
20060315;15/03/2006;2006-03;2006;ALL
20060316;16/03/2006;2006-03;2006;ALL
20060317;17/03/2006;2006-03;2006;ALL
20060318;18/03/2006;2006-03;2006;ALL
20060319;19/03/2006;2006-03;2006;ALL
20060320;20/03/2006;2006-03;2006;ALL
20060321;21/03/2006;2006-03;2006;ALL
20060322;22/03/2006;2006-03;2006;ALL
20060323;23/03/2006;2006-03;2006;ALL
20060324;24/03/2006;2006-03;2006;ALL
20060325;25/03/2006;2006-03;2006;ALL
20060326;26/03/2006;2006-03;2006;ALL
20060327;27/03/2006;2006-03;2006;ALL
20060328;28/03/2006;2006-03;2006;ALL
20060329;29/03/2006;2006-03;2006;ALL
20060330;30/03/2006;2006-03;2006;ALL
20060331;31/03/2006;2006-03;2006;ALL
20060401;01/04/2006;2006-04;2006;ALL
20060402;02/04/2006;2006-04;2006;ALL
20060403;03/04/2006;2006-04;2006;ALL
20060404;04/04/2006;2006-04;2006;ALL
20060405;05/04/2006;2006-04;2006;ALL
20060406;06/04/2006;2006-04;2006;ALL
20060407;07/04/2006;2006-04;2006;ALL
20060408;08/04/2006;2006-04;2006;ALL
20060409;09/04/2006;2006-04;2006;ALL
20060410;10/04/2006;2006-04;2006;ALL
20060411;11/04/2006;2006-04;2006;ALL
20060412;12/04/2006;2006-04;2006;ALL
