SK_Day,Day,Month,Year,All
19940402,1994-04-02,1994-04,1994,ALL
19940403,1994-04-03,1994-04,1994,ALL
19940404,1994-04-04,1994-04,1994,ALL
19940405,1994-04-05,1994-04,1994,ALL
19940406,1994-04-06,1994-04,1994,ALL
19940407,1994-04-07,1994-04,1994,ALL
19940408,1994-04-08,1994-04,1994,ALL
19940409,1994-04-09,1994-04,1994,ALL
19940410,1994-04-10,1994-04,1994,ALL
19940411,1994-04-11,1994-04,1994,ALL
19940412,1994-04-12,1994-04,1994,ALL
19940413,1994-04-13,1994-04,1994,ALL
19940414,1994-04-14,1994-04,1994,ALL
19940415,1994-04-15,1994-04,1994,ALL
19940416,1994-04-16,1994-04,1994,ALL
19940417,1994-04-17,1994-04,1994,ALL
19940418,1994-04-18,1994-04,1994,ALL
19940419,1994-04-19,1994-04,1994,ALL
19940420,1994-04-20,1994-04,1994,ALL
19940421,1994-04-21,1994-04,1994,ALL
19940422,1994-04-22,1994-04,1994,ALL
19940423,1994-04-23,1994-04,1994,ALL
19940424,1994-04-24,1994-04,1994,ALL
19940425,1994-04-25,1994-04,1994,ALL
19940426,1994-04-26,1994-04,1994,ALL
19940427,1994-04-27,1994-04,1994,ALL
19940428,1994-04-28,1994-04,1994,ALL
19940429,1994-04-29,1994-04,1994,ALL
19940430,1994-04-30,1994-04,1994,ALL
19940501,1994-05-01,1994-05,1994,ALL
19940502,1994-05-02,1994-05,1994,ALL
19940503,1994-05-03,1994-05,1994,ALL
19940504,1994-05-04,1994-05,1994,ALL
19940505,1994-05-05,1994-05,1994,ALL
19940506,1994-05-06,1994-05,1994,ALL
19940507,1994-05-07,1994-05,1994,ALL
19940508,1994-05-08,1994-05,1994,ALL
19940509,1994-05-09,1994-05,1994,ALL
19940510,1994-05-10,1994-05,1994,ALL
19940511,1994-05-11,1994-05,1994,ALL
19940512,1994-05-12,1994-05,1994,ALL
19940513,1994-05-13,1994-05,1994,ALL
19940514,1994-05-14,1994-05,1994,ALL
19940515,1994-05-15,1994-05,1994,ALL
19940516,1994-05-16,1994-05,1994,ALL
19940517,1994-05-17,1994-05,1994,ALL
19940518,1994-05-18,1994-05,1994,ALL
19940519,1994-05-19,1994-05,1994,ALL
19940520,1994-05-20,1994-05,1994,ALL
19940521,1994-05-21,1994-05,1994,ALL
19940522,1994-05-22,1994-05,1994,ALL
19940523,1994-05-23,1994-05,1994,ALL
19940524,1994-05-24,1994-05,1994,ALL
19940525,1994-05-25,1994-05,1994,ALL
19940526,1994-05-26,1994-05,1994,ALL
19940527,1994-05-27,1994-05,1994,ALL
19940528,1994-05-28,1994-05,1994,ALL
19940529,1994-05-29,1994-05,1994,ALL
19940530,1994-05-30,1994-05,1994,ALL
19940531,1994-05-31,1994-05,1994,ALL
19940601,1994-06-01,1994-06,1994,ALL
19940602,1994-06-02,1994-06,1994,ALL
19940603,1994-06-03,1994-06,1994,ALL
19940604,1994-06-04,1994-06,1994,ALL
19940605,1994-06-05,1994-06,1994,ALL
19940606,1994-06-06,1994-06,1994,ALL
19940607,1994-06-07,1994-06,1994,ALL
19940608,1994-06-08,1994-06,1994,ALL
19940609,1994-06-09,1994-06,1994,ALL
19940610,1994-06-10,1994-06,1994,ALL
19940611,1994-06-11,1994-06,1994,ALL
19940612,1994-06-12,1994-06,1994,ALL
19940613,1994-06-13,1994-06,1994,ALL
19940614,1994-06-14,1994-06,1994,ALL
19940615,1994-06-15,1994-06,1994,ALL
19940616,1994-06-16,1994-06,1994,ALL
19940617,1994-06-17,1994-06,1994,ALL
19940618,1994-06-18,1994-06,1994,ALL
19940619,1994-06-19,1994-06,1994,ALL
19940620,1994-06-20,1994-06,1994,ALL
19940621,1994-06-21,1994-06,1994,ALL
19940622,1994-06-22,1994-06,1994,ALL
19940623,1994-06-23,1994-06,1994,ALL
19940624,1994-06-24,1994-06,1994,ALL
19940625,1994-06-25,1994-06,1994,ALL
19940626,1994-06-26,1994-06,1994,ALL
19940627,1994-06-27,1994-06,1994,ALL
19940628,1994-06-28,1994-06,1994,ALL
19940629,1994-06-29,1994-06,1994,ALL
19940630,1994-06-30,1994-06,1994,ALL
19940701,1994-07-01,1994-07,1994,ALL
19940702,1994-07-02,1994-07,1994,ALL
19940703,1994-07-03,1994-07,1994,ALL
19940704,1994-07-04,1994-07,1994,ALL
19940705,1994-07-05,1994-07,1994,ALL
19940706,1994-07-06,1994-07,1994,ALL
19940707,1994-07-07,1994-07,1994,ALL
19940708,1994-07-08,1994-07,1994,ALL
19940709,1994-07-09,1994-07,1994,ALL
19940710,1994-07-10,1994-07,1994,ALL
19940711,1994-07-11,1994-07,1994,ALL
19940712,1994-07-12,1994-07,1994,ALL
19940713,1994-07-13,1994-07,1994,ALL
19940714,1994-07-14,1994-07,1994,ALL
19940715,1994-07-15,1994-07,1994,ALL
19940716,1994-07-16,1994-07,1994,ALL
19940717,1994-07-17,1994-07,1994,ALL
19940718,1994-07-18,1994-07,1994,ALL
19940719,1994-07-19,1994-07,1994,ALL
19940720,1994-07-20,1994-07,1994,ALL
19940721,1994-07-21,1994-07,1994,ALL
19940722,1994-07-22,1994-07,1994,ALL
19940723,1994-07-23,1994-07,1994,ALL
19940724,1994-07-24,1994-07,1994,ALL
19940725,1994-07-25,1994-07,1994,ALL
19940726,1994-07-26,1994-07,1994,ALL
19940727,1994-07-27,1994-07,1994,ALL
19940728,1994-07-28,1994-07,1994,ALL
19940729,1994-07-29,1994-07,1994,ALL
19940730,1994-07-30,1994-07,1994,ALL
19940731,1994-07-31,1994-07,1994,ALL
19940801,1994-08-01,1994-08,1994,ALL
19940802,1994-08-02,1994-08,1994,ALL
19940803,1994-08-03,1994-08,1994,ALL
19940804,1994-08-04,1994-08,1994,ALL
19940805,1994-08-05,1994-08,1994,ALL
19940806,1994-08-06,1994-08,1994,ALL
19940807,1994-08-07,1994-08,1994,ALL
19940808,1994-08-08,1994-08,1994,ALL
19940809,1994-08-09,1994-08,1994,ALL
19940810,1994-08-10,1994-08,1994,ALL
19940811,1994-08-11,1994-08,1994,ALL
19940812,1994-08-12,1994-08,1994,ALL
19940813,1994-08-13,1994-08,1994,ALL
19940814,1994-08-14,1994-08,1994,ALL
19940815,1994-08-15,1994-08,1994,ALL
19940816,1994-08-16,1994-08,1994,ALL
19940817,1994-08-17,1994-08,1994,ALL
19940818,1994-08-18,1994-08,1994,ALL
19940819,1994-08-19,1994-08,1994,ALL
19940820,1994-08-20,1994-08,1994,ALL
19940821,1994-08-21,1994-08,1994,ALL
19940822,1994-08-22,1994-08,1994,ALL
19940823,1994-08-23,1994-08,1994,ALL
19940824,1994-08-24,1994-08,1994,ALL
19940825,1994-08-25,1994-08,1994,ALL
19940826,1994-08-26,1994-08,1994,ALL
19940827,1994-08-27,1994-08,1994,ALL
19940828,1994-08-28,1994-08,1994,ALL
19940829,1994-08-29,1994-08,1994,ALL
19940830,1994-08-30,1994-08,1994,ALL
19940831,1994-08-31,1994-08,1994,ALL
19940901,1994-09-01,1994-09,1994,ALL
19940902,1994-09-02,1994-09,1994,ALL
19940903,1994-09-03,1994-09,1994,ALL
19940904,1994-09-04,1994-09,1994,ALL
19940905,1994-09-05,1994-09,1994,ALL
19940906,1994-09-06,1994-09,1994,ALL
19940907,1994-09-07,1994-09,1994,ALL
19940908,1994-09-08,1994-09,1994,ALL
19940909,1994-09-09,1994-09,1994,ALL
19940910,1994-09-10,1994-09,1994,ALL
19940911,1994-09-11,1994-09,1994,ALL
19940912,1994-09-12,1994-09,1994,ALL
19940913,1994-09-13,1994-09,1994,ALL
19940914,1994-09-14,1994-09,1994,ALL
19940915,1994-09-15,1994-09,1994,ALL
19940916,1994-09-16,1994-09,1994,ALL
19940917,1994-09-17,1994-09,1994,ALL
19940918,1994-09-18,1994-09,1994,ALL
19940919,1994-09-19,1994-09,1994,ALL
19940920,1994-09-20,1994-09,1994,ALL
19940921,1994-09-21,1994-09,1994,ALL
19940922,1994-09-22,1994-09,1994,ALL
19940923,1994-09-23,1994-09,1994,ALL
19940924,1994-09-24,1994-09,1994,ALL
19940925,1994-09-25,1994-09,1994,ALL
19940926,1994-09-26,1994-09,1994,ALL
19940927,1994-09-27,1994-09,1994,ALL
19940928,1994-09-28,1994-09,1994,ALL
19940929,1994-09-29,1994-09,1994,ALL
19940930,1994-09-30,1994-09,1994,ALL
19941001,1994-10-01,1994-10,1994,ALL
19941002,1994-10-02,1994-10,1994,ALL
19941003,1994-10-03,1994-10,1994,ALL
19941004,1994-10-04,1994-10,1994,ALL
19941005,1994-10-05,1994-10,1994,ALL
19941006,1994-10-06,1994-10,1994,ALL
19941007,1994-10-07,1994-10,1994,ALL
19941008,1994-10-08,1994-10,1994,ALL
19941009,1994-10-09,1994-10,1994,ALL
19941010,1994-10-10,1994-10,1994,ALL
19941011,1994-10-11,1994-10,1994,ALL
19941012,1994-10-12,1994-10,1994,ALL
19941013,1994-10-13,1994-10,1994,ALL
19941014,1994-10-14,1994-10,1994,ALL
19941015,1994-10-15,1994-10,1994,ALL
19941016,1994-10-16,1994-10,1994,ALL
19941017,1994-10-17,1994-10,1994,ALL
19941018,1994-10-18,1994-10,1994,ALL
19941019,1994-10-19,1994-10,1994,ALL
19941020,1994-10-20,1994-10,1994,ALL
19941021,1994-10-21,1994-10,1994,ALL
19941022,1994-10-22,1994-10,1994,ALL
19941023,1994-10-23,1994-10,1994,ALL
19941024,1994-10-24,1994-10,1994,ALL
19941025,1994-10-25,1994-10,1994,ALL
19941026,1994-10-26,1994-10,1994,ALL
19941027,1994-10-27,1994-10,1994,ALL
19941028,1994-10-28,1994-10,1994,ALL
19941029,1994-10-29,1994-10,1994,ALL
19941030,1994-10-30,1994-10,1994,ALL
19941031,1994-10-31,1994-10,1994,ALL
19941101,1994-11-01,1994-11,1994,ALL
19941102,1994-11-02,1994-11,1994,ALL
19941103,1994-11-03,1994-11,1994,ALL
19941104,1994-11-04,1994-11,1994,ALL
19941105,1994-11-05,1994-11,1994,ALL
19941106,1994-11-06,1994-11,1994,ALL
19941107,1994-11-07,1994-11,1994,ALL
19941108,1994-11-08,1994-11,1994,ALL
19941109,1994-11-09,1994-11,1994,ALL
19941110,1994-11-10,1994-11,1994,ALL
19941111,1994-11-11,1994-11,1994,ALL
19941112,1994-11-12,1994-11,1994,ALL
19941113,1994-11-13,1994-11,1994,ALL
19941114,1994-11-14,1994-11,1994,ALL
19941115,1994-11-15,1994-11,1994,ALL
19941116,1994-11-16,1994-11,1994,ALL
19941117,1994-11-17,1994-11,1994,ALL
19941118,1994-11-18,1994-11,1994,ALL
19941119,1994-11-19,1994-11,1994,ALL
19941120,1994-11-20,1994-11,1994,ALL
19941121,1994-11-21,1994-11,1994,ALL
19941122,1994-11-22,1994-11,1994,ALL
19941123,1994-11-23,1994-11,1994,ALL
19941124,1994-11-24,1994-11,1994,ALL
19941125,1994-11-25,1994-11,1994,ALL
19941126,1994-11-26,1994-11,1994,ALL
19941127,1994-11-27,1994-11,1994,ALL
19941128,1994-11-28,1994-11,1994,ALL
19941129,1994-11-29,1994-11,1994,ALL
19941130,1994-11-30,1994-11,1994,ALL
19941201,1994-12-01,1994-12,1994,ALL
19941202,1994-12-02,1994-12,1994,ALL
19941203,1994-12-03,1994-12,1994,ALL
19941204,1994-12-04,1994-12,1994,ALL
19941205,1994-12-05,1994-12,1994,ALL
19941206,1994-12-06,1994-12,1994,ALL
19941207,1994-12-07,1994-12,1994,ALL
19941208,1994-12-08,1994-12,1994,ALL
19941209,1994-12-09,1994-12,1994,ALL
19941210,1994-12-10,1994-12,1994,ALL
19941211,1994-12-11,1994-12,1994,ALL
19941212,1994-12-12,1994-12,1994,ALL
19941213,1994-12-13,1994-12,1994,ALL
19941214,1994-12-14,1994-12,1994,ALL
19941215,1994-12-15,1994-12,1994,ALL
19941216,1994-12-16,1994-12,1994,ALL
19941217,1994-12-17,1994-12,1994,ALL
19941218,1994-12-18,1994-12,1994,ALL
19941219,1994-12-19,1994-12,1994,ALL
19941220,1994-12-20,1994-12,1994,ALL
19941221,1994-12-21,1994-12,1994,ALL
19941222,1994-12-22,1994-12,1994,ALL
19941223,1994-12-23,1994-12,1994,ALL
19941224,1994-12-24,1994-12,1994,ALL
19941225,1994-12-25,1994-12,1994,ALL
19941226,1994-12-26,1994-12,1994,ALL
19941227,1994-12-27,1994-12,1994,ALL
19941228,1994-12-28,1994-12,1994,ALL
19941229,1994-12-29,1994-12,1994,ALL
19941230,1994-12-30,1994-12,1994,ALL
19941231,1994-12-31,1994-12,1994,ALL
19950101,1995-01-01,1995-01,1995,ALL
19950102,1995-01-02,1995-01,1995,ALL
19950103,1995-01-03,1995-01,1995,ALL
19950104,1995-01-04,1995-01,1995,ALL
19950105,1995-01-05,1995-01,1995,ALL
19950106,1995-01-06,1995-01,1995,ALL
19950107,1995-01-07,1995-01,1995,ALL
19950108,1995-01-08,1995-01,1995,ALL
19950109,1995-01-09,1995-01,1995,ALL
19950110,1995-01-10,1995-01,1995,ALL
19950111,1995-01-11,1995-01,1995,ALL
19950112,1995-01-12,1995-01,1995,ALL
19950113,1995-01-13,1995-01,1995,ALL
19950114,1995-01-14,1995-01,1995,ALL
19950115,1995-01-15,1995-01,1995,ALL
19950116,1995-01-16,1995-01,1995,ALL
19950117,1995-01-17,1995-01,1995,ALL
19950118,1995-01-18,1995-01,1995,ALL
19950119,1995-01-19,1995-01,1995,ALL
19950120,1995-01-20,1995-01,1995,ALL
19950121,1995-01-21,1995-01,1995,ALL
19950122,1995-01-22,1995-01,1995,ALL
19950123,1995-01-23,1995-01,1995,ALL
19950124,1995-01-24,1995-01,1995,ALL
19950125,1995-01-25,1995-01,1995,ALL
19950126,1995-01-26,1995-01,1995,ALL
19950127,1995-01-27,1995-01,1995,ALL
19950128,1995-01-28,1995-01,1995,ALL
19950129,1995-01-29,1995-01,1995,ALL
19950130,1995-01-30,1995-01,1995,ALL
19950131,1995-01-31,1995-01,1995,ALL
19950201,1995-02-01,1995-02,1995,ALL
19950202,1995-02-02,1995-02,1995,ALL
19950203,1995-02-03,1995-02,1995,ALL
19950204,1995-02-04,1995-02,1995,ALL
19950205,1995-02-05,1995-02,1995,ALL
19950206,1995-02-06,1995-02,1995,ALL
19950207,1995-02-07,1995-02,1995,ALL
19950208,1995-02-08,1995-02,1995,ALL
19950209,1995-02-09,1995-02,1995,ALL
19950210,1995-02-10,1995-02,1995,ALL
19950211,1995-02-11,1995-02,1995,ALL
19950212,1995-02-12,1995-02,1995,ALL
19950213,1995-02-13,1995-02,1995,ALL
19950214,1995-02-14,1995-02,1995,ALL
19950215,1995-02-15,1995-02,1995,ALL
19950216,1995-02-16,1995-02,1995,ALL
19950217,1995-02-17,1995-02,1995,ALL
19950218,1995-02-18,1995-02,1995,ALL
19950219,1995-02-19,1995-02,1995,ALL
19950220,1995-02-20,1995-02,1995,ALL
19950221,1995-02-21,1995-02,1995,ALL
19950222,1995-02-22,1995-02,1995,ALL
19950223,1995-02-23,1995-02,1995,ALL
19950224,1995-02-24,1995-02,1995,ALL
19950225,1995-02-25,1995-02,1995,ALL
19950226,1995-02-26,1995-02,1995,ALL
19950227,1995-02-27,1995-02,1995,ALL
19950228,1995-02-28,1995-02,1995,ALL
19950301,1995-03-01,1995-03,1995,ALL
19950302,1995-03-02,1995-03,1995,ALL
19950303,1995-03-03,1995-03,1995,ALL
19950304,1995-03-04,1995-03,1995,ALL
19950305,1995-03-05,1995-03,1995,ALL
19950306,1995-03-06,1995-03,1995,ALL
19950307,1995-03-07,1995-03,1995,ALL
19950308,1995-03-08,1995-03,1995,ALL
19950309,1995-03-09,1995-03,1995,ALL
19950310,1995-03-10,1995-03,1995,ALL
19950311,1995-03-11,1995-03,1995,ALL
19950312,1995-03-12,1995-03,1995,ALL
19950313,1995-03-13,1995-03,1995,ALL
19950314,1995-03-14,1995-03,1995,ALL
19950315,1995-03-15,1995-03,1995,ALL
19950316,1995-03-16,1995-03,1995,ALL
19950317,1995-03-17,1995-03,1995,ALL
19950318,1995-03-18,1995-03,1995,ALL
19950319,1995-03-19,1995-03,1995,ALL
19950320,1995-03-20,1995-03,1995,ALL
19950321,1995-03-21,1995-03,1995,ALL
19950322,1995-03-22,1995-03,1995,ALL
19950323,1995-03-23,1995-03,1995,ALL
19950324,1995-03-24,1995-03,1995,ALL
19950325,1995-03-25,1995-03,1995,ALL
19950326,1995-03-26,1995-03,1995,ALL
19950327,1995-03-27,1995-03,1995,ALL
19950328,1995-03-28,1995-03,1995,ALL
19950329,1995-03-29,1995-03,1995,ALL
19950330,1995-03-30,1995-03,1995,ALL
19950331,1995-03-31,1995-03,1995,ALL
19950401,1995-04-01,1995-04,1995,ALL
19950402,1995-04-02,1995-04,1995,ALL
19950403,1995-04-03,1995-04,1995,ALL
19950404,1995-04-04,1995-04,1995,ALL
19950405,1995-04-05,1995-04,1995,ALL
19950406,1995-04-06,1995-04,1995,ALL
19950407,1995-04-07,1995-04,1995,ALL
19950408,1995-04-08,1995-04,1995,ALL
19950409,1995-04-09,1995-04,1995,ALL
19950410,1995-04-10,1995-04,1995,ALL
19950411,1995-04-11,1995-04,1995,ALL
19950412,1995-04-12,1995-04,1995,ALL
19950413,1995-04-13,1995-04,1995,ALL
19950414,1995-04-14,1995-04,1995,ALL
19950415,1995-04-15,1995-04,1995,ALL
19950416,1995-04-16,1995-04,1995,ALL
19950417,1995-04-17,1995-04,1995,ALL
19950418,1995-04-18,1995-04,1995,ALL
19950419,1995-04-19,1995-04,1995,ALL
19950420,1995-04-20,1995-04,1995,ALL
19950421,1995-04-21,1995-04,1995,ALL
19950422,1995-04-22,1995-04,1995,ALL
19950423,1995-04-23,1995-04,1995,ALL
19950424,1995-04-24,1995-04,1995,ALL
19950425,1995-04-25,1995-04,1995,ALL
19950426,1995-04-26,1995-04,1995,ALL
19950427,1995-04-27,1995-04,1995,ALL
19950428,1995-04-28,1995-04,1995,ALL
19950429,1995-04-29,1995-04,1995,ALL
19950430,1995-04-30,1995-04,1995,ALL
19950501,1995-05-01,1995-05,1995,ALL
19950502,1995-05-02,1995-05,1995,ALL
19950503,1995-05-03,1995-05,1995,ALL
19950504,1995-05-04,1995-05,1995,ALL
19950505,1995-05-05,1995-05,1995,ALL
19950506,1995-05-06,1995-05,1995,ALL
19950507,1995-05-07,1995-05,1995,ALL
19950508,1995-05-08,1995-05,1995,ALL
19950509,1995-05-09,1995-05,1995,ALL
19950510,1995-05-10,1995-05,1995,ALL
19950511,1995-05-11,1995-05,1995,ALL
19950512,1995-05-12,1995-05,1995,ALL
19950513,1995-05-13,1995-05,1995,ALL
19950514,1995-05-14,1995-05,1995,ALL
19950515,1995-05-15,1995-05,1995,ALL
19950516,1995-05-16,1995-05,1995,ALL
19950517,1995-05-17,1995-05,1995,ALL
19950518,1995-05-18,1995-05,1995,ALL
19950519,1995-05-19,1995-05,1995,ALL
19950520,1995-05-20,1995-05,1995,ALL
19950521,1995-05-21,1995-05,1995,ALL
19950522,1995-05-22,1995-05,1995,ALL
19950523,1995-05-23,1995-05,1995,ALL
19950524,1995-05-24,1995-05,1995,ALL
19950525,1995-05-25,1995-05,1995,ALL
19950526,1995-05-26,1995-05,1995,ALL
19950527,1995-05-27,1995-05,1995,ALL
19950528,1995-05-28,1995-05,1995,ALL
19950529,1995-05-29,1995-05,1995,ALL
19950530,1995-05-30,1995-05,1995,ALL
19950531,1995-05-31,1995-05,1995,ALL
19950601,1995-06-01,1995-06,1995,ALL
19950602,1995-06-02,1995-06,1995,ALL
19950603,1995-06-03,1995-06,1995,ALL
19950604,1995-06-04,1995-06,1995,ALL
19950605,1995-06-05,1995-06,1995,ALL
19950606,1995-06-06,1995-06,1995,ALL
19950607,1995-06-07,1995-06,1995,ALL
19950608,1995-06-08,1995-06,1995,ALL
19950609,1995-06-09,1995-06,1995,ALL
19950610,1995-06-10,1995-06,1995,ALL
19950611,1995-06-11,1995-06,1995,ALL
19950612,1995-06-12,1995-06,1995,ALL
19950613,1995-06-13,1995-06,1995,ALL
19950614,1995-06-14,1995-06,1995,ALL
19950615,1995-06-15,1995-06,1995,ALL
19950616,1995-06-16,1995-06,1995,ALL
19950617,1995-06-17,1995-06,1995,ALL
19950618,1995-06-18,1995-06,1995,ALL
19950619,1995-06-19,1995-06,1995,ALL
19950620,1995-06-20,1995-06,1995,ALL
19950621,1995-06-21,1995-06,1995,ALL
19950622,1995-06-22,1995-06,1995,ALL
19950623,1995-06-23,1995-06,1995,ALL
19950624,1995-06-24,1995-06,1995,ALL
19950625,1995-06-25,1995-06,1995,ALL
19950626,1995-06-26,1995-06,1995,ALL
19950627,1995-06-27,1995-06,1995,ALL
19950628,1995-06-28,1995-06,1995,ALL
19950629,1995-06-29,1995-06,1995,ALL
19950630,1995-06-30,1995-06,1995,ALL
19950701,1995-07-01,1995-07,1995,ALL
19950702,1995-07-02,1995-07,1995,ALL
19950703,1995-07-03,1995-07,1995,ALL
19950704,1995-07-04,1995-07,1995,ALL
19950705,1995-07-05,1995-07,1995,ALL
19950706,1995-07-06,1995-07,1995,ALL
19950707,1995-07-07,1995-07,1995,ALL
19950708,1995-07-08,1995-07,1995,ALL
19950709,1995-07-09,1995-07,1995,ALL
19950710,1995-07-10,1995-07,1995,ALL
19950711,1995-07-11,1995-07,1995,ALL
19950712,1995-07-12,1995-07,1995,ALL
19950713,1995-07-13,1995-07,1995,ALL
19950714,1995-07-14,1995-07,1995,ALL
19950715,1995-07-15,1995-07,1995,ALL
19950716,1995-07-16,1995-07,1995,ALL
19950717,1995-07-17,1995-07,1995,ALL
19950718,1995-07-18,1995-07,1995,ALL
19950719,1995-07-19,1995-07,1995,ALL
19950720,1995-07-20,1995-07,1995,ALL
19950721,1995-07-21,1995-07,1995,ALL
19950722,1995-07-22,1995-07,1995,ALL
19950723,1995-07-23,1995-07,1995,ALL
19950724,1995-07-24,1995-07,1995,ALL
19950725,1995-07-25,1995-07,1995,ALL
19950726,1995-07-26,1995-07,1995,ALL
19950727,1995-07-27,1995-07,1995,ALL
19950728,1995-07-28,1995-07,1995,ALL
19950729,1995-07-29,1995-07,1995,ALL
19950730,1995-07-30,1995-07,1995,ALL
19950731,1995-07-31,1995-07,1995,ALL
19950801,1995-08-01,1995-08,1995,ALL
19950802,1995-08-02,1995-08,1995,ALL
19950803,1995-08-03,1995-08,1995,ALL
19950804,1995-08-04,1995-08,1995,ALL
19950805,1995-08-05,1995-08,1995,ALL
19950806,1995-08-06,1995-08,1995,ALL
19950807,1995-08-07,1995-08,1995,ALL
19950808,1995-08-08,1995-08,1995,ALL
19950809,1995-08-09,1995-08,1995,ALL
19950810,1995-08-10,1995-08,1995,ALL
19950811,1995-08-11,1995-08,1995,ALL
19950812,1995-08-12,1995-08,1995,ALL
19950813,1995-08-13,1995-08,1995,ALL
19950814,1995-08-14,1995-08,1995,ALL
19950815,1995-08-15,1995-08,1995,ALL
19950816,1995-08-16,1995-08,1995,ALL
19950817,1995-08-17,1995-08,1995,ALL
19950818,1995-08-18,1995-08,1995,ALL
19950819,1995-08-19,1995-08,1995,ALL
19950820,1995-08-20,1995-08,1995,ALL
19950821,1995-08-21,1995-08,1995,ALL
19950822,1995-08-22,1995-08,1995,ALL
19950823,1995-08-23,1995-08,1995,ALL
19950824,1995-08-24,1995-08,1995,ALL
19950825,1995-08-25,1995-08,1995,ALL
19950826,1995-08-26,1995-08,1995,ALL
19950827,1995-08-27,1995-08,1995,ALL
19950828,1995-08-28,1995-08,1995,ALL
19950829,1995-08-29,1995-08,1995,ALL
19950830,1995-08-30,1995-08,1995,ALL
19950831,1995-08-31,1995-08,1995,ALL
19950901,1995-09-01,1995-09,1995,ALL
19950902,1995-09-02,1995-09,1995,ALL
19950903,1995-09-03,1995-09,1995,ALL
19950904,1995-09-04,1995-09,1995,ALL
19950905,1995-09-05,1995-09,1995,ALL
19950906,1995-09-06,1995-09,1995,ALL
19950907,1995-09-07,1995-09,1995,ALL
19950908,1995-09-08,1995-09,1995,ALL
19950909,1995-09-09,1995-09,1995,ALL
19950910,1995-09-10,1995-09,1995,ALL
19950911,1995-09-11,1995-09,1995,ALL
19950912,1995-09-12,1995-09,1995,ALL
19950913,1995-09-13,1995-09,1995,ALL
19950914,1995-09-14,1995-09,1995,ALL
19950915,1995-09-15,1995-09,1995,ALL
19950916,1995-09-16,1995-09,1995,ALL
19950917,1995-09-17,1995-09,1995,ALL
19950918,1995-09-18,1995-09,1995,ALL
19950919,1995-09-19,1995-09,1995,ALL
19950920,1995-09-20,1995-09,1995,ALL
19950921,1995-09-21,1995-09,1995,ALL
19950922,1995-09-22,1995-09,1995,ALL
19950923,1995-09-23,1995-09,1995,ALL
19950924,1995-09-24,1995-09,1995,ALL
19950925,1995-09-25,1995-09,1995,ALL
19950926,1995-09-26,1995-09,1995,ALL
19950927,1995-09-27,1995-09,1995,ALL
19950928,1995-09-28,1995-09,1995,ALL
19950929,1995-09-29,1995-09,1995,ALL
19950930,1995-09-30,1995-09,1995,ALL
19951001,1995-10-01,1995-10,1995,ALL
19951002,1995-10-02,1995-10,1995,ALL
19951003,1995-10-03,1995-10,1995,ALL
19951004,1995-10-04,1995-10,1995,ALL
19951005,1995-10-05,1995-10,1995,ALL
19951006,1995-10-06,1995-10,1995,ALL
19951007,1995-10-07,1995-10,1995,ALL
19951008,1995-10-08,1995-10,1995,ALL
19951009,1995-10-09,1995-10,1995,ALL
19951010,1995-10-10,1995-10,1995,ALL
19951011,1995-10-11,1995-10,1995,ALL
19951012,1995-10-12,1995-10,1995,ALL
19951013,1995-10-13,1995-10,1995,ALL
19951014,1995-10-14,1995-10,1995,ALL
19951015,1995-10-15,1995-10,1995,ALL
19951016,1995-10-16,1995-10,1995,ALL
19951017,1995-10-17,1995-10,1995,ALL
19951018,1995-10-18,1995-10,1995,ALL
19951019,1995-10-19,1995-10,1995,ALL
19951020,1995-10-20,1995-10,1995,ALL
19951021,1995-10-21,1995-10,1995,ALL
19951022,1995-10-22,1995-10,1995,ALL
19951023,1995-10-23,1995-10,1995,ALL
19951024,1995-10-24,1995-10,1995,ALL
19951025,1995-10-25,1995-10,1995,ALL
19951026,1995-10-26,1995-10,1995,ALL
19951027,1995-10-27,1995-10,1995,ALL
19951028,1995-10-28,1995-10,1995,ALL
19951029,1995-10-29,1995-10,1995,ALL
19951030,1995-10-30,1995-10,1995,ALL
19951031,1995-10-31,1995-10,1995,ALL
19951101,1995-11-01,1995-11,1995,ALL
19951102,1995-11-02,1995-11,1995,ALL
19951103,1995-11-03,1995-11,1995,ALL
19951104,1995-11-04,1995-11,1995,ALL
19951105,1995-11-05,1995-11,1995,ALL
19951106,1995-11-06,1995-11,1995,ALL
19951107,1995-11-07,1995-11,1995,ALL
19951108,1995-11-08,1995-11,1995,ALL
19951109,1995-11-09,1995-11,1995,ALL
19951110,1995-11-10,1995-11,1995,ALL
19951111,1995-11-11,1995-11,1995,ALL
19951112,1995-11-12,1995-11,1995,ALL
19951113,1995-11-13,1995-11,1995,ALL
19951114,1995-11-14,1995-11,1995,ALL
19951115,1995-11-15,1995-11,1995,ALL
19951116,1995-11-16,1995-11,1995,ALL
19951117,1995-11-17,1995-11,1995,ALL
19951118,1995-11-18,1995-11,1995,ALL
19951119,1995-11-19,1995-11,1995,ALL
19951120,1995-11-20,1995-11,1995,ALL
19951121,1995-11-21,1995-11,1995,ALL
19951122,1995-11-22,1995-11,1995,ALL
19951123,1995-11-23,1995-11,1995,ALL
19951124,1995-11-24,1995-11,1995,ALL
19951125,1995-11-25,1995-11,1995,ALL
19951126,1995-11-26,1995-11,1995,ALL
19951127,1995-11-27,1995-11,1995,ALL
19951128,1995-11-28,1995-11,1995,ALL
19951129,1995-11-29,1995-11,1995,ALL
