account.account_id,468,1143
date.Day,1997-06-14,2437
account.account_id,465,1145
date.Day,1997-06-13,2405
account.account_id,466,1126
date.Day,1997-06-12,2478
account.account_id,463,1053
date.Day,1997-06-11,2536
account.account_id,464,1084
date.Day,1997-06-10,2521
account.account_id,461,1163
account.account_id,462,1153
account.account_id,460,1124
account.account_id,7401,1136
account.account_id,458,1113
date.Day,1997-06-28,2417
account.account_id,459,1122
date.Day,1997-06-27,2468
account.account_id,456,1074
date.Day,1997-06-26,2404
date.Day,1997-06-25,2420
account.account_id,454,1106
date.Day,1997-06-24,2371
account.account_id,455,1066
date.Day,1997-06-23,2417
account.account_id,452,1111
date.Day,1997-06-22,2536
account.account_id,453,1070
date.Day,1997-06-21,2486
account.account_id,450,1105
date.Day,1997-06-20,2486
account.account_id,451,1127
account.account_id,7418,1125
account.account_id,8742,1115
date.Day,1998-11-01,2504
date.Day,1998-11-03,2449
date.Day,1998-11-02,2472
date.Day,1998-11-05,2427
date.Day,1998-11-04,2478
date.Day,1998-11-07,2451
date.Day,1998-11-06,2460
date.Day,1998-11-09,2492
date.Day,1998-11-08,2539
date.SK_Day,19960721,2413
date.SK_Day,19960720,2497
date.SK_Day,19960727,2418
date.SK_Day,19960726,2551
date.Day,1998-11-10,2545
date.SK_Day,19960728,2512
date.SK_Day,19960723,2404
date.Day,1998-11-12,2485
date.SK_Day,19960722,2540
date.Day,1998-11-11,2422
date.SK_Day,19960725,2590
date.Day,1998-11-14,2521
date.SK_Day,19960724,2415
date.Day,1998-11-13,2455
date.Day,1998-11-16,2495
date.Day,1998-11-15,2469
date.Day,1998-11-18,2486
date.Day,1998-11-17,2458
date.SK_Day,19960719,2495
date.Day,1998-11-19,2475
date.SK_Day,19960710,2479
date.SK_Day,19960716,2557
date.SK_Day,19960715,2472
date.SK_Day,19960718,2491
date.SK_Day,19960717,2420
date.SK_Day,19960712,2534
date.SK_Day,19960711,2545
date.SK_Day,19960714,2530
date.SK_Day,19960713,2409
date.SK_Day,19960709,2457
date.SK_Day,19960708,2473
date.SK_Day,19960705,2488
date.SK_Day,19960704,2417
date.SK_Day,19960707,2382
date.SK_Day,19960706,2432
date.SK_Day,19960701,2491
date.SK_Day,19960703,2470
date.SK_Day,19960702,2414
account.account_id,528,1115
account.account_id,529,1075
account.account_id,526,1074
account.account_id,524,1069
account.account_id,525,1145
account.account_id,522,1128
account.account_id,523,1077
account.account_id,520,1151
account.account_id,521,1109
account.account_id,2691,1080
account.account_id,2690,1121
account.account_id,1360,1144
account.account_id,2697,1114
account.account_id,1365,1131
account.account_id,1366,1066
account.account_id,2696,1126
account.account_id,1367,1128
account.account_id,2699,1171
account.account_id,1368,1136
account.account_id,2698,1084
account.account_id,11231,1118
account.account_id,1361,1084
account.account_id,2693,1141
account.account_id,1362,1086
account.account_id,2692,1067
account.account_id,1363,1134
account.account_id,2695,1138
account.account_id,2694,1134
account.account_id,1369,1171
account.account_id,517,1103
account.account_id,518,1149
account.account_id,515,1095
account.account_id,516,1130
account.account_id,513,1087
account.account_id,514,1165
account.account_id,511,1112
account.account_id,512,1160
account.account_id,510,1087
account.account_id,1370,1115
account.account_id,1371,1068
account.account_id,1376,1071
account.account_id,1377,1053
account.account_id,1378,1106
account.account_id,1379,1089
account.account_id,1372,1034
account.account_id,1373,1113
account.account_id,1374,1118
account.account_id,1375,1126
account.account_id,519,1154
account.account_id,506,1117
account.account_id,507,1174
account.account_id,504,1118
account.account_id,505,1105
account.account_id,502,1082
account.account_id,503,1081
account.account_id,500,1102
account.account_id,501,1024
account.account_id,1380,1145
account.account_id,1381,1070
account.account_id,1382,1061
account.account_id,1387,1139
account.account_id,1388,1068
account.account_id,1389,1054
account.account_id,1383,1063
account.account_id,1384,1117
account.account_id,1385,1058
account.account_id,508,1133
account.account_id,509,1027
account.account_id,1390,1157
account.account_id,1391,1097
account.account_id,1392,1057
account.account_id,1393,1142
account.account_id,1398,1115
account.account_id,1399,1147
account.account_id,11244,1099
account.account_id,1394,1101
account.account_id,1395,1154
account.account_id,1396,1090
account.account_id,1397,1101
account.account_id,2653,1052
account.account_id,1321,1087
account.account_id,3984,1113
date.SK_Day,19930926,2537
account.account_id,3983,1073
account.account_id,1322,1115
account.account_id,2652,1136
date.SK_Day,19930925,2408
account.account_id,3986,1130
account.account_id,1323,1090
account.account_id,2655,1132
date.SK_Day,19930924,2446
account.account_id,2654,1093
account.account_id,3985,1082
account.account_id,1324,1140
date.SK_Day,19930923,2454
account.account_id,3980,1093
account.account_id,3982,1075
account.account_id,2651,1082
date.SK_Day,19930928,2469
account.account_id,2650,1150
account.account_id,3981,1101
account.account_id,1320,1117
date.SK_Day,19930927,2419
account.account_id,1329,1153
account.account_id,3988,1048
account.account_id,2657,1118
account.account_id,1325,1080
date.SK_Day,19930922,2502
account.account_id,2656,1139
account.account_id,1326,1118
account.account_id,3987,1105
date.SK_Day,19930921,2522
account.account_id,1327,1124
account.account_id,2659,1095
date.SK_Day,19930920,2390
account.account_id,2658,1090
account.account_id,1328,1089
account.account_id,3989,1128
date.Day,1994-11-22,2474
date.Day,1994-11-23,2551
date.Day,1994-11-24,2571
date.Day,1994-11-25,2430
date.Day,1994-11-26,2442
date.Day,1994-11-27,2394
date.Day,1994-11-28,2430
account.account_id,11271,1099
date.Day,1994-11-20,2473
date.Day,1994-11-21,2545
account.account_id,1332,1113
account.account_id,3995,1125
account.account_id,2664,1117
account.account_id,2663,1142
account.account_id,1333,1107
account.account_id,3994,1146
account.account_id,2666,1110
account.account_id,1334,1174
account.account_id,3997,1076
account.account_id,11265,1192
account.account_id,2665,1144
account.account_id,1335,1152
account.account_id,3996,1047
account.account_id,3991,1053
account.account_id,2660,1160
account.account_id,3990,1069
account.account_id,1330,1132
account.account_id,3993,1091
account.account_id,2662,1087
account.account_id,3992,1160
account.account_id,2661,1136
account.account_id,1331,1096
account.account_id,3999,1076
account.account_id,1336,1136
account.account_id,2668,1148
account.account_id,2667,1103
account.account_id,1337,1100
account.account_id,3998,1098
account.account_id,1338,1062
account.account_id,1339,1103
account.account_id,2675,1100
date.SK_Day,19930904,2520
account.account_id,2674,1110
account.account_id,1344,1128
date.SK_Day,19930903,2472
account.account_id,1345,1156
account.account_id,2677,1102
date.SK_Day,19930902,2405
account.account_id,1346,1069
account.account_id,2676,1103
date.SK_Day,19930901,2482
account.account_id,2671,1121
date.SK_Day,19930908,2458
account.account_id,1340,1098
account.account_id,2670,1124
date.SK_Day,19930907,2535
account.account_id,11295,1068
account.account_id,2673,1090
account.account_id,1341,1146
date.SK_Day,19930906,2471
account.account_id,1342,1157
account.account_id,2672,1100
date.SK_Day,19930905,2417
account.account_id,2679,1060
account.account_id,1347,1115
account.account_id,2678,1111
account.account_id,1348,1121
account.account_id,1349,1166
account.account_id,2680,1103
date.SK_Day,19930909,2425
account.account_id,2686,1102
account.account_id,1354,1154
date.SK_Day,19930915,2447
account.account_id,2685,1148
account.account_id,1355,1111
date.SK_Day,19930914,2487
account.account_id,2688,1116
account.account_id,1356,1095
date.SK_Day,19930913,2463
account.account_id,2687,1110
account.account_id,1357,1113
date.SK_Day,19930912,2492
account.account_id,1350,1140
date.SK_Day,19930919,2473
account.account_id,2681,1078
account.account_id,1351,1158
date.SK_Day,19930918,2475
account.account_id,1352,1111
account.account_id,2684,1108
date.SK_Day,19930917,2458
account.account_id,1353,1082
date.SK_Day,19930916,2449
account.account_id,1358,1115
date.SK_Day,19930911,2511
account.account_id,2689,1096
account.account_id,1359,1081
date.SK_Day,19930910,2502
account.account_id,2609,1069
account.account_id,3940,1083
account.account_id,3942,1086
account.account_id,2611,1057
account.account_id,2610,1127
account.account_id,3941,1064
date.SK_Day,19970104,2464
date.SK_Day,19970103,2500
date.SK_Day,19970102,2423
date.SK_Day,19970101,2453
account.account_id,2617,1099
account.account_id,3948,1108
date.SK_Day,19970108,2447
account.account_id,2616,1157
account.account_id,3947,1187
date.SK_Day,19970107,2508
account.account_id,2619,1133
date.SK_Day,19970106,2496
account.account_id,3949,1071
account.account_id,2618,1041
date.SK_Day,19970105,2440
account.account_id,3944,1071
account.account_id,2613,1067
account.account_id,2612,1082
account.account_id,3943,1085
account.account_id,3946,1108
account.account_id,2615,1125
account.account_id,3945,1095
account.account_id,2614,1094
date.SK_Day,19970109,2564
account.account_id,3951,1087
account.account_id,2620,1101
date.SK_Day,19970111,2404
account.account_id,3950,1029
date.SK_Day,19970110,2435
account.account_id,2622,1092
account.account_id,3953,1097
account.account_id,2621,1056
account.account_id,3952,1111
date.SK_Day,19970115,2464
date.SK_Day,19970114,2543
date.SK_Day,19970113,2532
date.SK_Day,19970112,2378
account.account_id,3959,1067
account.account_id,2628,1097
date.SK_Day,19970119,2481
account.account_id,2627,1079
account.account_id,3958,1100
date.SK_Day,19970118,2527
date.SK_Day,19970117,2509
account.account_id,2629,1176
date.SK_Day,19970116,2497
account.account_id,2624,1147
account.account_id,3955,1134
account.account_id,2623,1148
account.account_id,3954,1195
account.account_id,3957,1128
account.account_id,3956,1105
account.account_id,2625,1132
date.Day,1998-11-21,2430
date.Day,1998-11-20,2417
date.Day,1998-11-23,2455
date.Day,1998-11-22,2488
date.Day,1998-11-25,2485
date.Day,1998-11-24,2391
account.account_id,3962,1104
account.account_id,2631,1014
date.SK_Day,19970122,2585
date.Day,1998-11-27,2485
account.account_id,3961,1094
account.account_id,2630,1089
date.SK_Day,19970121,2404
date.Day,1998-11-26,2450
account.account_id,3964,1145
account.account_id,1301,1125
account.account_id,2633,1037
date.SK_Day,19970120,2477
account.account_id,2632,1139
account.account_id,3963,1080
account.account_id,1302,1095
date.Day,1998-11-28,2542
date.SK_Day,19970126,2476
date.SK_Day,19970125,2471
account.account_id,3960,1106
date.SK_Day,19970124,2497
date.SK_Day,19970123,2516
account.account_id,2639,1084
account.account_id,1307,1118
account.district_name,Most,45653
account.account_id,1308,1116
account.account_id,2638,1174
account.account_id,3969,1118
account.account_id,1309,1115
date.SK_Day,19970128,2468
date.SK_Day,19970127,2462
account.account_id,1303,1048
account.account_id,2635,1037
account.account_id,3966,1059
account.account_id,2634,1095
account.account_id,1304,1080
account.account_id,3965,1132
account.account_id,3968,1097
account.account_id,1305,1140
account.account_id,2637,1086
account.account_id,2636,1077
account.account_id,3967,1156
account.account_id,1306,1137
account.account_id,1310,1187
account.account_id,2642,1103
account.account_id,3973,1146
account.account_id,3972,1108
account.account_id,1311,1063
account.account_id,2641,1153
account.account_id,3975,1124
account.account_id,2644,1136
account.account_id,1312,1163
account.account_id,3974,1038
account.account_id,1313,1057
account.account_id,3971,1102
account.account_id,2640,1109
account.account_id,3970,1148
account.account_id,1318,1123
account.account_id,2649,1054
account.account_id,1319,1171
account.account_id,1314,1084
account.account_id,2646,1091
account.account_id,3977,1094
account.account_id,1315,1111
account.account_id,3976,1100
account.account_id,2645,1170
account.account_id,3979,1032
account.account_id,2648,1118
account.account_id,1316,1079
account.account_id,1317,1101
account.account_id,3978,1163
account.account_id,2647,1111
date.SK_Day,19940328,2535
account.account_id,8475,1097
account.account_id,168,1116
date.SK_Day,19940321,2471
account.account_id,169,1090
date.SK_Day,19940320,2389
account.account_id,166,1071
date.SK_Day,19940323,2454
account.account_id,167,1126
date.SK_Day,19940322,2432
account.account_id,164,1094
date.SK_Day,19940325,2413
account.account_id,165,1136
date.SK_Day,19940324,2436
account.account_id,162,1164
date.SK_Day,19940327,2435
account.account_id,163,1146
date.SK_Day,19940326,2391
account.account_id,171,1102
account.account_id,172,1064
account.account_id,170,1128
account.account_id,159,1097
account.account_id,157,1083
date.Day,1997-12-09,2479
account.account_id,7156,1135
account.account_id,158,1097
date.Day,1997-12-08,2435
account.account_id,155,1112
date.Day,1997-12-07,2533
account.account_id,156,1074
date.Day,1997-12-06,2402
account.account_id,153,1097
account.account_id,154,1088
account.account_id,151,1111
account.account_id,152,1056
account.account_id,160,1157
date.Day,1997-12-01,2479
account.account_id,161,1124
account.district_name,Jindrichuv Hradec,57874
date.Day,1997-12-05,2459
date.Day,1997-12-04,2602
date.Day,1997-12-03,2560
date.Day,1997-12-02,2540
account.account_id,8489,1123
account.account_id,8492,1128
date.SK_Day,19940307,2484
date.SK_Day,19940306,2421
date.SK_Day,19940309,2377
date.SK_Day,19940308,2507
account.account_id,148,1174
account.account_id,149,1114
account.account_id,146,1136
account.account_id,144,1114
date.SK_Day,19940301,2502
account.account_id,145,1110
account.account_id,142,1128
date.SK_Day,19940303,2474
account.account_id,143,1123
date.SK_Day,19940302,2467
account.account_id,140,1098
date.SK_Day,19940305,2412
account.account_id,141,1087
date.SK_Day,19940304,2512
account.account_id,150,1089
date.SK_Day,19940318,2469
date.Day,1996-05-25,2447
date.SK_Day,19940317,2559
date.Day,1996-05-26,2460
date.Day,1996-05-27,2482
date.SK_Day,19940319,2578
date.Day,1996-05-28,2477
account.account_id,139,1058
account.account_id,137,1116
account.account_id,138,1113
account.account_id,135,1133
date.SK_Day,19940310,2455
account.account_id,136,1088
account.account_id,133,1090
date.SK_Day,19940312,2529
account.account_id,7176,1096
account.account_id,134,999
date.SK_Day,19940311,2422
date.Day,1996-05-20,2447
account.account_id,131,1104
date.SK_Day,19940314,2449
date.Day,1996-05-21,2461
account.account_id,132,1001
date.SK_Day,19940313,2348
date.Day,1996-05-22,2497
date.SK_Day,19940316,2491
date.Day,1996-05-23,2513
account.account_id,130,1073
date.SK_Day,19940315,2462
date.Day,1996-05-24,2503
account.account_id,4907,1110
date.Day,1996-05-14,2501
date.Day,1996-05-15,2520
date.Day,1996-05-16,2531
date.Day,1996-05-17,2533
date.Day,1996-05-18,2593
date.SK_Day,19951020,2454
date.Day,1996-05-19,2419
date.SK_Day,19951021,2462
date.SK_Day,19951022,2587
account.account_id,7101,1079
date.Day,1996-05-10,2558
date.Day,1996-05-11,2484
date.Day,1996-05-12,2552
date.Day,1996-05-13,2534
date.SK_Day,19951023,2470
date.SK_Day,19951024,2539
date.SK_Day,19951025,2471
date.SK_Day,19951026,2375
date.SK_Day,19951027,2491
date.SK_Day,19951028,2477
date.Day,1996-05-03,2547
date.Day,1996-05-04,2451
date.Day,1996-05-05,2487
date.Day,1996-05-06,2485
date.Day,1996-05-07,2542
date.Day,1996-05-08,2496
date.SK_Day,19951010,2416
date.Day,1996-05-09,2509
date.SK_Day,19951011,2502
account.account_id,199,1113
account.account_id,197,1124
account.account_id,198,1173
account.account_id,195,1083
date.Day,1996-05-01,2405
account.account_id,196,1134
date.Day,1996-05-02,2514
date.SK_Day,19951012,2504
date.SK_Day,19951013,2388
date.SK_Day,19951014,2454
date.SK_Day,19951015,2416
date.SK_Day,19951016,2432
date.SK_Day,19951017,2454
date.SK_Day,19951018,2503
date.SK_Day,19951019,2410
account.account_id,7123,1112
account.account_id,188,1091
account.account_id,189,1116
account.account_id,186,1069
account.account_id,187,1133
account.account_id,184,1161
account.account_id,185,1144
account.account_id,193,1109
date.SK_Day,19951009,2372
account.account_id,194,1080
account.account_id,191,1102
account.account_id,192,1116
account.account_id,190,1127
date.SK_Day,19951001,2501
date.SK_Day,19951002,2443
date.SK_Day,19951003,2520
date.SK_Day,19951004,2537
date.SK_Day,19951005,2448
date.SK_Day,19951006,2384
date.SK_Day,19951007,2505
date.SK_Day,19951008,2437
account.account_id,9790,1127
account.account_id,179,1068
account.account_id,7133,1134
account.account_id,177,1062
account.account_id,178,1135
account.account_id,176,1090
account.account_id,173,1127
account.account_id,174,1125
account.account_id,182,1107
account.account_id,183,1130
account.account_id,180,1160
account.account_id,181,1153
account.account_id,7136,1096
account.account_id,9730,1131
account.account_id,9731,1064
account.account_id,8405,1068
account.account_id,8411,1063
account.account_id,9750,1142
account.account_id,128,1149
account.account_id,129,1123
account.account_id,126,1114
account.account_id,127,1088
account.account_id,2293,1081
account.account_id,124,1085
date.SK_Day,19960815,2447
account.account_id,2292,1177
account.account_id,125,1129
date.SK_Day,19960814,2461
account.account_id,2295,1145
account.account_id,122,1150
date.SK_Day,19960817,2505
account.account_id,2294,1112
account.account_id,123,1101
date.SK_Day,19960816,2467
account.account_id,120,1026
date.SK_Day,19960811,2501
account.account_id,121,1176
date.SK_Day,19960810,2388
account.account_id,2291,1111
date.SK_Day,19960813,2430
account.account_id,2290,1095
date.SK_Day,19960812,2475
date.Day,1998-06-01,2551
account.account_id,2297,1158
date.SK_Day,19960808,2421
account.account_id,2296,1107
date.SK_Day,19960807,2440
account.account_id,2299,1129
account.account_id,2298,1103
date.SK_Day,19960809,2467
date.Day,1998-06-07,2466
date.Day,1998-06-06,2527
date.Day,1998-06-09,2503
date.Day,1998-06-08,2516
date.Day,1998-06-03,2516
date.Day,1998-06-02,2459
date.Day,1998-06-05,2510
date.Day,1998-06-04,2479
account.account_id,119,1071
account.account_id,117,1119
account.account_id,118,1170
account.account_id,115,1199
account.account_id,116,1127
account.account_id,113,1134
date.SK_Day,19960804,2394
account.account_id,114,1102
date.SK_Day,19960803,2550
date.SK_Day,19960806,2488
account.account_id,112,1113
date.SK_Day,19960805,2500
account.account_id,110,1088
date.SK_Day,19960802,2493
date.SK_Day,19960801,2516
account.account_id,108,1159
account.account_id,109,1069
account.account_id,106,1114
account.account_id,107,1087
account.account_id,104,1136
account.account_id,105,1068
account.account_id,102,1112
account.account_id,103,1099
account.account_id,100,1121
account.account_id,101,1109
account.account_id,9707,1127
date.Day,1998-06-21,2396
date.Day,1998-06-20,2517
date.Day,1998-06-23,2484
date.Day,1998-06-22,2516
date.Day,1998-06-28,2449
account.account_id,9703,1091
date.Day,1998-06-25,2524
date.Day,1998-06-24,2415
date.Day,1998-06-27,2513
date.Day,1998-06-26,2527
date.Day,1998-06-10,2482
date.Day,1998-06-12,2476
date.Day,1998-06-11,2443
date.Day,1998-06-18,2430
date.Day,1998-06-17,2464
date.Day,1998-06-19,2460
date.Day,1998-06-14,2400
date.Day,1998-06-13,2507
date.Day,1998-06-16,2488
date.Day,1998-06-15,2407
date.Day,1993-10-10,2442
account.account_id,2370,1106
date.Day,1993-09-23,2497
date.Day,1993-10-12,2406
date.Day,1993-09-22,2452
date.Day,1993-10-11,2425
account.account_id,1040,1161
account.account_id,2372,1067
date.Day,1993-09-21,2570
date.Day,1993-10-14,2516
account.account_id,2371,1140
date.Day,1993-10-13,2496
date.Day,1993-09-20,2503
date.Day,1993-10-16,2453
date.Day,1993-10-15,2495
date.Day,1993-10-18,2459
date.Day,1993-10-17,2515
account.account_id,1046,1101
account.account_id,2378,1135
account.account_id,2377,1133
account.account_id,1047,1133
date.Day,1993-09-19,2492
date.Day,1993-10-19,2544
account.account_id,1048,1107
date.Day,1993-09-18,2421
account.account_id,2379,1159
account.account_id,1049,1127
date.Day,1993-09-17,2490
account.account_id,2374,1041
account.account_id,1042,1087
date.Day,1993-09-16,2640
account.account_id,1043,1092
account.account_id,2373,1112
date.Day,1993-09-15,2485
account.account_id,1044,1089
account.account_id,2376,1095
date.Day,1993-09-14,2487
account.account_id,1045,1086
account.account_id,2375,1121
date.Day,1993-09-13,2556
date.Day,1993-10-21,2420
date.Day,1993-10-20,2544
account.account_id,2381,1140
date.Day,1993-10-23,2498
date.Day,1993-09-12,2544
account.account_id,1050,1080
account.account_id,2380,1098
date.Day,1993-09-11,2531
date.Day,1993-10-22,2476
account.account_id,1051,1111
account.account_id,2383,1131
date.Day,1993-09-10,2469
date.Day,1993-10-25,2464
account.account_id,1052,1198
account.account_id,2382,1089
date.Day,1993-10-24,2468
date.Day,1993-10-27,2358
date.Day,1993-10-26,2546
date.Day,1993-10-28,2466
account.account_id,1057,1071
account.account_id,2389,1165
date.Day,1993-09-09,2593
account.account_id,1058,1101
account.account_id,2388,1091
date.Day,1993-09-08,2399
account.account_id,1059,1144
date.Day,1993-09-07,2413
date.Day,1993-09-06,2485
account.account_id,2385,1075
account.account_id,1053,1152
date.Day,1993-09-05,2462
account.account_id,1054,1105
account.account_id,2384,1136
date.Day,1993-09-04,2482
account.account_id,1055,1117
account.account_id,2387,1125
date.Day,1993-09-03,2384
account.account_id,1056,1150
account.account_id,2386,1094
date.Day,1993-09-02,2503
account.account_id,1060,1052
account.account_id,2392,1088
account.account_id,1061,1027
account.account_id,2391,1078
account.account_id,1062,1091
account.account_id,2394,1061
account.account_id,1063,1092
account.account_id,2393,1042
account.account_id,2390,1179
account.account_id,1068,1103
account.account_id,2399,1137
account.account_id,1069,1125
account.account_id,2396,1123
account.account_id,1064,1089
date.SK_Day,19970203,2480
account.account_id,2395,1119
account.account_id,1065,1066
date.SK_Day,19970202,2508
account.account_id,1066,1087
account.account_id,2398,1044
date.SK_Day,19970201,2355
account.account_id,2397,1081
account.account_id,1067,1138
date.SK_Day,19970207,2462
date.SK_Day,19970206,2490
date.SK_Day,19970205,2469
date.SK_Day,19970204,2517
date.SK_Day,19970209,2482
date.SK_Day,19970208,2457
date.SK_Day,19960820,2469
account.account_id,1071,1122
date.SK_Day,19960826,2470
date.Day,1993-10-01,2426
account.account_id,1072,1152
date.SK_Day,19960825,2420
account.account_id,1073,1081
date.SK_Day,19960828,2496
date.Day,1993-10-03,2463
account.account_id,1074,1147
date.SK_Day,19960827,2506
date.Day,1993-10-02,2545
date.SK_Day,19960822,2454
date.Day,1993-10-05,2538
date.SK_Day,19960821,2564
date.Day,1993-10-04,2508
date.SK_Day,19960824,2460
date.Day,1993-10-07,2487
account.account_id,1070,1148
date.SK_Day,19960823,2514
date.Day,1993-10-06,2570
account.account_id,1079,1161
date.SK_Day,19970210,2477
date.Day,1993-10-09,2399
date.Day,1994-04-07,2601
date.Day,1994-04-06,2484
date.Day,1993-10-08,2389
date.Day,1994-04-05,2507
date.Day,1993-09-28,2457
date.Day,1994-04-04,2560
account.account_id,1075,1103
date.SK_Day,19960819,2448
date.SK_Day,19970214,2462
date.Day,1993-09-27,2516
account.account_id,1076,1115
date.SK_Day,19970213,2405
date.SK_Day,19960818,2443
date.Day,1993-09-26,2529
account.account_id,1077,1144
date.SK_Day,19970212,2483
date.Day,1993-09-25,2524
date.Day,1994-04-09,2485
account.account_id,1078,1108
date.SK_Day,19970211,2448
date.Day,1993-09-24,2518
date.Day,1994-04-08,2456
date.SK_Day,19970218,2444
date.SK_Day,19970217,2474
date.SK_Day,19970216,2548
date.SK_Day,19970215,2470
date.Day,1994-04-03,2526
date.Day,1994-04-02,2481
date.Day,1994-04-01,2474
date.SK_Day,19970219,2490
account.account_id,3665,1149
account.account_id,2334,1143
account.account_id,1002,1118
date.Day,1994-04-18,2531
account.account_id,2333,1120
account.account_id,3664,1176
account.account_id,1003,1141
date.Day,1994-04-17,2415
account.account_id,4995,1113
account.account_id,2336,1092
account.account_id,1004,1117
account.account_id,3667,1135
date.Day,1994-04-16,2407
account.account_id,11111,1152
account.account_id,2335,1037
account.account_id,1005,1142
date.Day,1994-04-15,2523
account.account_id,3661,1094
account.account_id,2330,1142
account.account_id,3660,1091
account.account_id,4994,1120
account.account_id,2332,1134
account.account_id,3663,1084
account.account_id,1000,1174
account.account_id,3662,1098
account.account_id,2331,1141
date.Day,1994-04-19,2474
date.Day,1994-04-10,2463
account.account_id,1006,1062
account.account_id,3669,1148
account.account_id,2338,1130
date.Day,1994-04-14,2511
account.account_id,1007,1138
account.account_id,2337,1116
account.account_id,3668,1147
date.Day,1994-04-13,2407
account.account_id,4999,1128
account.account_id,1008,1118
date.Day,1994-04-12,2454
account.account_id,2339,1051
account.account_id,1009,1127
date.Day,1994-04-11,2570
account.account_id,3670,1109
account.district_name,Kromeriz,63334
account.account_id,2345,1093
account.account_id,1013,1046
account.account_id,3676,1133
account.account_id,1014,1144
account.account_id,2344,1119
account.account_id,3675,1141
date.Day,1994-04-28,2460
account.account_id,3678,1074
account.account_id,2347,1137
account.account_id,1015,1118
date.Day,1994-04-27,2450
account.account_id,1016,1086
account.account_id,3677,1082
account.account_id,2346,1035
date.Day,1994-04-26,2466
account.account_id,3672,1086
account.account_id,2341,1150
account.account_id,2340,1123
account.account_id,1010,1091
account.account_id,3671,1132
account.account_id,1011,1092
account.account_id,3674,1175
account.account_id,2343,1132
account.account_id,3673,1083
account.account_id,1012,1083
account.account_id,2342,1092
date.Day,1994-04-21,2551
date.Day,1994-04-20,2463
account.account_id,1017,1195
account.account_id,2349,1146
date.Day,1994-04-25,2487
account.account_id,2348,1088
account.account_id,3679,1085
account.account_id,1018,1089
account.district_name,Jihlava,35548
date.Day,1994-04-24,2438
account.account_id,1019,1101
date.Day,1994-04-23,2483
date.Day,1994-04-22,2578
account.account_id,3681,1080
account.account_id,2350,1139
account.account_id,3680,1052
account.account_id,2356,1184
account.account_id,3687,1087
account.account_id,1024,1158
account.account_id,11135,1133
account.account_id,2355,1145
account.account_id,3686,1076
account.account_id,2358,1099
account.account_id,1026,1157
account.account_id,3689,1108
account.account_id,2357,1139
account.account_id,3688,1098
account.account_id,1027,1062
account.account_id,3683,1131
account.account_id,2352,1159
account.account_id,1020,1109
account.account_id,2351,1136
account.account_id,3682,1133
account.account_id,1021,1157
account.account_id,2354,1112
account.account_id,1022,1078
account.account_id,2353,1068
account.account_id,1023,1097
account.account_id,3684,1086
account.account_id,1028,1040
account.account_id,1029,1130
account.account_id,2359,1067
account.account_id,11138,1152
account.account_id,3690,1113
account.account_id,2361,1106
account.account_id,3692,1064
account.account_id,2360,1058
account.account_id,1030,1117
account.account_id,3691,1118
account.account_id,1035,1061
account.account_id,2367,1153
account.account_id,3698,1109
account.account_id,2366,1109
account.account_id,3697,1149
account.account_id,1036,1092
account.account_id,2369,1068
account.account_id,1037,1104
account.account_id,11123,1164
account.account_id,3699,1140
account.account_id,1038,1120
account.account_id,1031,1133
account.account_id,3694,1095
account.account_id,2363,1124
account.account_id,3693,1113
account.account_id,1032,1131
account.account_id,2362,1094
account.account_id,1033,1111
account.account_id,3696,1071
account.account_id,2365,1129
account.account_id,1034,1095
account.account_id,2364,1085
account.account_id,3695,1105
account.account_id,1039,1099
account.account_id,3621,1123
account.account_id,3620,1143
account.account_id,3623,1106
account.account_id,3622,1140
account.account_id,3629,1067
account.account_id,3628,1080
account.account_id,3625,1045
account.account_id,3624,1100
account.account_id,3626,1150
account.account_id,3632,1138
account.account_id,2301,1069
account.account_id,3631,1137
account.account_id,2300,1125
account.account_id,3634,1096
account.account_id,2303,1084
account.account_id,2302,1105
account.account_id,3633,1101
account.account_id,11141,1104
account.account_id,2309,1065
account.account_id,3639,1117
account.account_id,2305,1121
account.account_id,3636,1097
account.account_id,4969,1073
account.account_id,2304,1126
account.account_id,3635,1146
account.account_id,2307,1145
account.account_id,3638,1115
account.account_id,2306,1097
account.account_id,3637,1112
account.account_id,3643,1117
account.account_id,2312,1182
account.account_id,2311,1108
account.account_id,2314,1089
account.account_id,3645,1129
account.account_id,2313,1048
account.account_id,3644,1079
account.account_id,3641,1059
account.account_id,2310,1157
account.account_id,3640,1099
account.account_id,2319,1115
account.account_id,2316,1127
account.account_id,3647,1130
account.account_id,3646,1107
account.account_id,2315,1195
account.account_id,3649,1178
account.account_id,2318,1091
account.account_id,3648,1115
account.account_id,2317,1066
account.account_id,3654,1063
account.account_id,2323,1064
account.account_id,2322,1171
account.account_id,3653,1118
account.account_id,2325,1141
account.account_id,3656,1145
account.account_id,3655,1098
account.account_id,2324,1129
account.account_id,3650,1115
account.account_id,3652,1149
account.account_id,2321,1128
account.account_id,3651,1141
account.account_id,4981,1175
account.account_id,3658,1055
account.account_id,2327,1125
account.account_id,3657,1127
account.account_id,2326,1107
account.account_id,2329,1093
account.account_id,3659,1185
account.account_id,2328,1148
date.SK_Day,19940406,2510
account.account_id,7181,1084
account.account_id,9,1066
date.SK_Day,19940405,2476
account.account_id,7180,1093
date.SK_Day,19940408,2481
date.SK_Day,19940407,2470
account.account_id,6,1074
account.account_id,5,1120
